city,city_raw,condition_id,question,target_date,fetched_at,days_ahead,bin_temp_c,forecast_mu,forecast_sigma,forecast_prob,market_prob,market_prob_raw,edge,abs_edge,bet_side,our_prob,their_prob,liquidity,volume_24h,day_kl_div,n_bins,market_mode_c,forecast_mode_c,mode_shift_c
London,london,0xe54e177e7ac759f850e7336dd63ac26a26b39252d99e026f991eeec97c20210f,Will the highest temperature in London be 11°C on March 25?,2026-03-25,2026-03-22 06:02:05.981487+00:00,2.75,11.0,10.2,1.6,0.9614,0.9812,0.235,-0.0198,0.0198,No,0.0386,0.0188,476.9699,728.128483,0.0082,2,11.0,10.2,-0.8
London,london,0x339770e0abdc6e3b87249b53582c071e57bf2638813fc0e22c88eb7bf282fcfa,Will the highest temperature in London be 6°C on March 25?,2026-03-25,2026-03-22 06:02:05.981487+00:00,2.75,6.0,10.2,1.6,0.0386,0.0188,0.0045,0.0198,0.0198,Yes,0.0386,0.0188,1107.956,677.494835,0.0082,2,11.0,10.2,-0.8
London,london,0x339770e0abdc6e3b87249b53582c071e57bf2638813fc0e22c88eb7bf282fcfa,Will the highest temperature in London be 6°C on March 25?,2026-03-25,2026-03-22 12:02:06.707791+00:00,2.5,6.0,10.5,1.6,0.0222,0.02,0.0045,0.0022,0.0022,Yes,0.0222,0.02,1004.53541,785.242435,0.0001,2,11.0,10.5,-0.5
London,london,0xe54e177e7ac759f850e7336dd63ac26a26b39252d99e026f991eeec97c20210f,Will the highest temperature in London be 11°C on March 25?,2026-03-25,2026-03-22 12:02:06.707791+00:00,2.5,11.0,10.5,1.6,0.9778,0.98,0.22,-0.0022,0.0022,No,0.0222,0.02,1148.9152,734.608483,0.0001,2,11.0,10.5,-0.5
London,london,0x339770e0abdc6e3b87249b53582c071e57bf2638813fc0e22c88eb7bf282fcfa,Will the highest temperature in London be 6°C on March 25?,2026-03-25,2026-03-22 18:02:05.593775+00:00,2.25,6.0,9.7,1.6,0.0709,0.0127,0.0045,0.0582,0.0582,Yes,0.0709,0.0127,819.311,379.462,0.0656,2,10.0,9.7,-0.3
London,london,0xbc240fc45c39e81e80505f8662385e0414a822bac1e013e5e519de5e1662f541,Will the highest temperature in London be 10°C on March 25?,2026-03-25,2026-03-22 18:02:05.593775+00:00,2.25,10.0,9.7,1.6,0.9291,0.9873,0.35,-0.0582,0.0582,No,0.0709,0.0127,641.0968,579.070071,0.0656,2,10.0,9.7,-0.3
Seoul,seoul,0x9addb7b2488588378c0c32dd900462d900bb5fe83e3bbf128496fccbce8b82ce,Will the highest temperature in Seoul be 11°C on March 18?,2026-03-18,2026-03-17 23:09:23.130304+00:00,0.04,11.0,7.2,0.8,0.0004,0.0612,0.017,-0.0608,0.0608,No,0.9996,0.9388,1410.55859,6648.330485999999,0.1241,3,9.0,7.2,-1.8
Seoul,seoul,0xf86d67ea68df5864d9fe1e4e709d0fbd064b606502e31457800f0959fee371f1,Will the highest temperature in Seoul be 12°C on March 18?,2026-03-18,2026-03-17 23:09:23.130304+00:00,0.04,12.0,7.2,0.8,0.0,0.0576,0.016,-0.0576,0.0576,No,1.0,0.9424,1503.5963,5102.908722,0.1241,3,9.0,7.2,-1.8
Seoul,seoul,0xc8d185151133f9bfa0346d9773804d8a3981d6b93c492b75b38df666a5389a68,Will the highest temperature in Seoul be 9°C on March 18?,2026-03-18,2026-03-17 23:09:23.130304+00:00,0.04,9.0,7.2,0.8,0.9996,0.8813,0.245,0.1183,0.1183,Yes,0.9996,0.8813,1153.5979,5378.969285000003,0.1241,3,9.0,7.2,-1.8
Seoul,seoul,0xbfac942af7cdd277dbb177bb5e790b1f0690eaf0012ff6ae413cede38ae0edde,Will the highest temperature in Seoul be 8°C on March 18?,2026-03-18,2026-03-17 23:19:41.987045+00:00,0.03,8.0,7.2,0.8,0.8577,0.6255,0.43,0.2322,0.2322,Yes,0.8577,0.6255,910.534,5982.224889,0.1519,4,8.0,7.2,-0.8
Seoul,seoul,0x9addb7b2488588378c0c32dd900462d900bb5fe83e3bbf128496fccbce8b82ce,Will the highest temperature in Seoul be 11°C on March 18?,2026-03-18,2026-03-17 23:19:41.987045+00:00,0.03,11.0,7.2,0.8,0.0001,0.024,0.0165,-0.0239,0.0239,No,0.9999,0.976,1394.82588,6667.630485999998,0.1519,4,8.0,7.2,-0.8
Seoul,seoul,0xf86d67ea68df5864d9fe1e4e709d0fbd064b606502e31457800f0959fee371f1,Will the highest temperature in Seoul be 12°C on March 18?,2026-03-18,2026-03-17 23:19:41.987045+00:00,0.03,12.0,7.2,0.8,0.0,0.0233,0.016,-0.0233,0.0233,No,1.0,0.9767,1537.96976,5082.907289000001,0.1519,4,8.0,7.2,-0.8
Seoul,seoul,0xc8d185151133f9bfa0346d9773804d8a3981d6b93c492b75b38df666a5389a68,Will the highest temperature in Seoul be 9°C on March 18?,2026-03-18,2026-03-17 23:19:41.987045+00:00,0.03,9.0,7.2,0.8,0.1423,0.3273,0.225,-0.185,0.185,No,0.8577,0.6727,1326.4779,5460.549285000002,0.1519,4,8.0,7.2,-0.8
Seoul,seoul,0x8af00e53341bf527ee9b5587cc1e82b4f2b74aacd94a5975a4302ba7c13ef8f1,Will the highest temperature in Seoul be 6°C on March 19?,2026-03-19,2026-03-18 18:01:03.223453+00:00,0.25,6.0,9.1,0.8,0.0146,0.2149,0.013,-0.2003,0.2003,No,0.9854,0.7851,1063.60056,7735.646792,0.1846,2,11.0,9.1,-1.9
Seoul,seoul,0x22481955913372f68ca48f8909393813abafac2fb2a2739c0908b1d71cd47382,Will the highest temperature in Seoul be 11°C on March 19?,2026-03-19,2026-03-18 18:01:03.223453+00:00,0.25,11.0,9.1,0.8,0.9854,0.7851,0.0475,0.2003,0.2003,Yes,0.9854,0.7851,1731.26401,7018.155730000001,0.1846,2,11.0,9.1,-1.9
Seoul,seoul,0xab8ff18175955f372939e8a6dfeef9191c85e1c2ff18322d066a2afc356d5dc0,Will the highest temperature in Seoul be 6°C on March 20?,2026-03-20,2026-03-19 18:01:11.143462+00:00,0.25,6.0,12.0,0.8,0.0,0.0018,0.0005,-0.0018,0.0018,No,1.0,0.9982,3267.48324,6413.567851000002,1.0259,5,10.0,12.0,2.0
Seoul,seoul,0x28471367123bb574045f308a973620a3b9a42b6ec3093083105aac9613d2d48d,Will the highest temperature in Seoul be 7°C on March 20?,2026-03-20,2026-03-19 18:01:11.143462+00:00,0.25,7.0,12.0,0.8,0.0,0.0143,0.004,-0.0143,0.0143,No,1.0,0.9857,2330.61761,6736.897778000002,1.0259,5,10.0,12.0,2.0
Seoul,seoul,0x52c96889da6e24ac2d9163b909c856e608127bc8e6a41d20dd3ae2348260e38e,Will the highest temperature in Seoul be 13°C on March 20?,2026-03-20,2026-03-19 18:01:11.143462+00:00,0.25,13.0,12.0,0.8,0.7997,0.1907,0.0535,0.609,0.609,Yes,0.7997,0.1907,488.30124,5541.813776000002,1.0259,5,10.0,12.0,2.0
Seoul,seoul,0x85d3a575efe33c289023e4f659e74f2a9d8c3579512e5f00de1443f2af816916,Will the highest temperature in Seoul be 14°C on March 20?,2026-03-20,2026-03-19 18:01:11.143462+00:00,0.25,14.0,12.0,0.8,0.1002,0.0446,0.0125,0.0556,0.0556,Yes,0.1002,0.0446,984.34004,5666.244025,1.0259,5,10.0,12.0,2.0
Seoul,seoul,0xc06bb60be7cd70ea277107e3e222dc85d594fd0f503f944bf2d2fe270bc32c2f,Will the highest temperature in Seoul be 10°C on March 20?,2026-03-20,2026-03-19 18:01:11.143462+00:00,0.25,10.0,12.0,0.8,0.1002,0.7487,0.21,-0.6485,0.6485,No,0.8998,0.2513,808.3606,5526.783953000002,1.0259,5,10.0,12.0,2.0
Seoul,seoul,0x3355ac34f80da3799018b692486f2e29a5556e287435e870b8361ec404832dd5,Will the highest temperature in Seoul be 12°C on March 21?,2026-03-21,2026-03-18 18:01:03.223588+00:00,2.25,12.0,14.4,1.6,0.7032,0.2505,0.205,0.4527,0.4527,Yes,0.7032,0.2505,1421.2433,810.4060199999999,0.5884,5,11.0,14.4,3.4
Seoul,seoul,0x4b4d0bf48a01f2ac1c2a26737fab81c5dd40d6acc6b037e2e993ecb0db4b3a05,Will the highest temperature in Seoul be 9°C on March 21?,2026-03-21,2026-03-18 18:01:03.223588+00:00,2.25,9.0,14.4,1.6,0.0084,0.2199,0.18,-0.2115,0.2115,No,0.9916,0.7801,1555.5198,757.4112879999999,0.5884,5,11.0,14.4,3.4
Seoul,seoul,0x7fda9f350653a2ad7cb568a5c51311d5c258367ee64bd31f4b3e64107f343c15,Will the highest temperature in Seoul be 10°C on March 21?,2026-03-21,2026-03-18 18:01:03.223588+00:00,2.25,10.0,14.4,1.6,0.0536,0.2077,0.17,-0.1541,0.1541,No,0.9464,0.7923,1472.0809,736.790081,0.5884,5,11.0,14.4,3.4
Seoul,seoul,0x16debe72e3ee3f972c2a875e3d330242575066300ef23c8a12679412867b2b97,Will the highest temperature in Seoul be 11°C on March 21?,2026-03-21,2026-03-18 18:01:03.223588+00:00,2.25,11.0,14.4,1.6,0.2347,0.2749,0.225,-0.0402,0.0402,No,0.7653,0.7251,1418.5904,706.043171,0.5884,5,11.0,14.4,3.4
Seoul,seoul,0xec0bb210009af3ad82cf3b97c76d717f01df323c7ebf6b9f66aee21c15c608d9,Will the highest temperature in Seoul be 7°C on March 21?,2026-03-21,2026-03-18 18:01:03.223588+00:00,2.25,7.0,14.4,1.6,0.0001,0.047,0.0385,-0.047,0.047,No,0.9999,0.953,1395.61816,665.069937,0.5884,5,11.0,14.4,3.4
Seoul,seoul,0xd35d0aec6505830420d8d0688a8c585b3010c7c296632a6ef3442f3be6f840c9,Will the highest temperature in Seoul be 14°C or higher on March 21?,2026-03-21,2026-03-18 18:01:03.223588+00:00,2.25,14.0,14.4,1.6,0.5987,0.095,0.095,0.5037,0.5037,Yes,0.5987,0.095,1169.1749,769.4262239999999,0.5884,5,11.0,14.4,3.4
Seoul,seoul,0x3355ac34f80da3799018b692486f2e29a5556e287435e870b8361ec404832dd5,Will the highest temperature in Seoul be 12°C on March 21?,2026-03-21,2026-03-18 18:14:35.121398+00:00,2.24,12.0,12.9,1.6,0.7664,0.3445,0.21,0.4218,0.4218,Yes,0.7664,0.3445,1338.2397,808.4060199999999,0.4272,4,12.0,12.9,0.9
Seoul,seoul,0x4b4d0bf48a01f2ac1c2a26737fab81c5dd40d6acc6b037e2e993ecb0db4b3a05,Will the highest temperature in Seoul be 9°C on March 21?,2026-03-21,2026-03-18 18:14:35.121398+00:00,2.24,9.0,12.9,1.6,0.0503,0.2871,0.175,-0.2368,0.2368,No,0.9497,0.7129,1507.4813,755.4112879999999,0.4272,4,12.0,12.9,0.9
Seoul,seoul,0x7fda9f350653a2ad7cb568a5c51311d5c258367ee64bd31f4b3e64107f343c15,Will the highest temperature in Seoul be 10°C on March 21?,2026-03-21,2026-03-18 18:14:35.121398+00:00,2.24,10.0,12.9,1.6,0.1821,0.3035,0.185,-0.1214,0.1214,No,0.8179,0.6965,1489.6161,744.790081,0.4272,4,12.0,12.9,0.9
Seoul,seoul,0xec0bb210009af3ad82cf3b97c76d717f01df323c7ebf6b9f66aee21c15c608d9,Will the highest temperature in Seoul be 7°C on March 21?,2026-03-21,2026-03-18 18:14:35.121398+00:00,2.24,7.0,12.9,1.6,0.0012,0.0648,0.0395,-0.0636,0.0636,No,0.9988,0.9352,1358.11916,663.069937,0.4272,4,12.0,12.9,0.9
Seoul,seoul,0xd35d0aec6505830420d8d0688a8c585b3010c7c296632a6ef3442f3be6f840c9,Will the highest temperature in Seoul be 14°C or higher on March 21?,2026-03-21,2026-03-18 18:14:35.121398+00:00,2.24,14.0,12.9,1.6,0.2459,0.095,0.095,0.1509,0.1509,Yes,0.2459,0.095,1163.1197,772.9262239999999,0.4272,4,12.0,12.9,0.9
Seoul,seoul,0xe98a85d1fd0fee904365e5a97cad6e91f034b205d099ac12314f37695c2dd201,Will the highest temperature in Seoul be 8°C on March 21?,2026-03-21,2026-03-20 12:01:02.633437+00:00,0.5,8.0,12.1,0.8,0.0001,0.0483,0.0145,-0.0481,0.0481,No,0.9999,0.9517,3614.08508,7356.687767999999,0.2464,4,10.0,12.1,2.1
Seoul,seoul,0x4b4d0bf48a01f2ac1c2a26737fab81c5dd40d6acc6b037e2e993ecb0db4b3a05,Will the highest temperature in Seoul be 9°C on March 21?,2026-03-21,2026-03-20 12:01:02.633437+00:00,0.5,9.0,12.1,0.8,0.0252,0.2146,0.0645,-0.1894,0.1894,No,0.9748,0.7854,2469.83637,6353.246806999998,0.2464,4,10.0,12.1,2.1
Seoul,seoul,0xec0bb210009af3ad82cf3b97c76d717f01df323c7ebf6b9f66aee21c15c608d9,Will the highest temperature in Seoul be 7°C on March 21?,2026-03-21,2026-03-20 12:01:02.633437+00:00,0.5,7.0,12.1,0.8,0.0,0.0216,0.0065,-0.0216,0.0216,No,1.0,0.9784,1814.81603,5845.819928999999,0.2464,4,10.0,12.1,2.1
Seoul,seoul,0x7fda9f350653a2ad7cb568a5c51311d5c258367ee64bd31f4b3e64107f343c15,Will the highest temperature in Seoul be 10°C on March 21?,2026-03-21,2026-03-20 12:01:02.633437+00:00,0.5,10.0,12.1,0.8,0.9746,0.7155,0.215,0.2592,0.2592,Yes,0.9746,0.7155,1308.0863,5254.928059999999,0.2464,4,10.0,12.1,2.1
Seoul,seoul,0x7fda9f350653a2ad7cb568a5c51311d5c258367ee64bd31f4b3e64107f343c15,Will the highest temperature in Seoul be 10°C on March 21?,2026-03-21,2026-03-20 18:01:02.993269+00:00,0.25,10.0,12.0,0.8,0.1113,0.6788,0.205,-0.5675,0.5675,No,0.8887,0.3212,782.6415,7005.042804,0.7454,4,10.0,12.0,2.0
Seoul,seoul,0xfd9dd52a3f938d014019d410924464c0d2dd5f435e30a27d5fc8aac574e670d1,Will the highest temperature in Seoul be 5°C on March 21?,2026-03-21,2026-03-20 18:01:02.993269+00:00,0.25,5.0,12.0,0.8,0.0,0.005,0.0015,-0.005,0.005,No,1.0,0.995,1633.80325,4984.299099999999,0.7454,4,10.0,12.0,2.0
Seoul,seoul,0xb892706d8b722142e5545305b6971debba1a97ec0480a6f7dbcbb690d20f1e32,Will the highest temperature in Seoul be 13°C on March 21?,2026-03-21,2026-03-20 18:01:02.993269+00:00,0.25,13.0,12.0,0.8,0.8887,0.3063,0.0925,0.5824,0.5824,Yes,0.8887,0.3063,682.11353,4950.385356000001,0.7454,4,10.0,12.0,2.0
Seoul,seoul,0xe2a197f96a5ead788676a70599176e3819890c8b177393164601997071d580c6,Will the highest temperature in Seoul be 6°C on March 21?,2026-03-21,2026-03-20 18:01:02.993269+00:00,0.25,6.0,12.0,0.8,0.0,0.0099,0.003,-0.0099,0.0099,No,1.0,0.9901,781.34634,3535.622178,0.7454,4,10.0,12.0,2.0
Seoul,seoul,0xc38d87c396a16e0873a5a2e6d5743f709cf703b0f81ac20a932b8c439f222ba2,Will the highest temperature in Seoul be 6°C on March 22?,2026-03-22,2026-03-19 07:18:06.323267+00:00,2.7,6.0,15.9,1.6,0.0,0.031,0.0115,-0.031,0.031,No,1.0,0.969,2202.61676,971.8648210000002,0.3918,3,11.0,15.9,4.9
Seoul,seoul,0x997d15131431909ef5165618bce65c081a00a7e9e1676254397c8d7e8e644626,Will the highest temperature in Seoul be 12°C on March 22?,2026-03-22,2026-03-19 07:18:06.323267+00:00,2.7,12.0,15.9,1.6,0.841,0.4172,0.155,0.4238,0.4238,Yes,0.841,0.4172,3276.7034,940.1783040000004,0.3918,3,11.0,15.9,4.9
Seoul,seoul,0xf3a94481567220c785ccd8921991e9aa5d460469b60f02d610bb3e22ced13d63,Will the highest temperature in Seoul be 11°C on March 22?,2026-03-22,2026-03-19 07:18:06.323267+00:00,2.7,11.0,15.9,1.6,0.159,0.5518,0.205,-0.3929,0.3929,No,0.841,0.4482,2174.5437,669.857699,0.3918,3,11.0,15.9,4.9
Seoul,seoul,0xf3a94481567220c785ccd8921991e9aa5d460469b60f02d610bb3e22ced13d63,Will the highest temperature in Seoul be 11°C on March 22?,2026-03-22,2026-03-19 12:01:02.373239+00:00,2.5,11.0,16.4,1.6,0.8971,0.6024,0.175,0.2947,0.2947,Yes,0.8971,0.6024,2236.1804,836.3428880000002,0.2314,3,11.0,16.4,5.4
Seoul,seoul,0xcb431df52073d98c9354a83b3c504453451ecdd1f592b4f861155da88d72f008,Will the highest temperature in Seoul be 9°C on March 22?,2026-03-22,2026-03-19 12:01:02.373239+00:00,2.5,9.0,16.4,1.6,0.007,0.105,0.0305,-0.098,0.098,No,0.993,0.895,1822.04968,680.034079,0.2314,3,11.0,16.4,5.4
Seoul,seoul,0x9297d7e52a2b62b37981011969c8d7b7229e8924a24200634e967aac7d75dddc,Will the highest temperature in Seoul be 10°C on March 22?,2026-03-22,2026-03-19 12:01:02.373239+00:00,2.5,10.0,16.4,1.6,0.0959,0.2926,0.085,-0.1967,0.1967,No,0.9041,0.7074,2279.5508,729.261816,0.2314,3,11.0,16.4,5.4
Seoul,seoul,0x9297d7e52a2b62b37981011969c8d7b7229e8924a24200634e967aac7d75dddc,Will the highest temperature in Seoul be 10°C on March 22?,2026-03-22,2026-03-21 06:01:02.575598+00:00,0.75,10.0,15.2,0.8,0.0,0.0906,0.0135,-0.0906,0.0906,No,1.0,0.9094,3516.83707,6726.489846999997,0.532,3,12.0,15.2,3.2
Seoul,seoul,0x997d15131431909ef5165618bce65c081a00a7e9e1676254397c8d7e8e644626,Will the highest temperature in Seoul be 12°C on March 22?,2026-03-22,2026-03-21 06:01:02.575598+00:00,0.75,12.0,15.2,0.8,0.9949,0.5705,0.085,0.4245,0.4245,Yes,0.9949,0.5705,2231.9659,4547.467447999998,0.532,3,12.0,15.2,3.2
Seoul,seoul,0xf3a94481567220c785ccd8921991e9aa5d460469b60f02d610bb3e22ced13d63,Will the highest temperature in Seoul be 11°C on March 22?,2026-03-22,2026-03-21 06:01:02.575598+00:00,0.75,11.0,15.2,0.8,0.0051,0.3389,0.0505,-0.3339,0.3339,No,0.9949,0.6611,3287.30328,4906.534828,0.532,3,12.0,15.2,3.2
Seoul,seoul,0x9ee43fd1627891a45c18fd692d0045f9cfab89bc3111a2ae254537411adca85f,Will the highest temperature in Seoul be 13°C on March 22?,2026-03-22,2026-03-21 18:01:03.340121+00:00,0.25,13.0,14.7,0.8,1.0,0.9773,0.345,0.0227,0.0227,Yes,1.0,0.9773,657.0301,4124.631619000001,0.0229,3,13.0,14.7,1.7
Seoul,seoul,0xfb9a7f9d8ec9f85a381671f893b47832928e7fbdfd108973e603e14f0988ac34,Will the highest temperature in Seoul be 8°C on March 22?,2026-03-22,2026-03-21 18:01:03.340121+00:00,0.25,8.0,14.7,0.8,0.0,0.0113,0.004,-0.0113,0.0113,No,1.0,0.9887,6570.39162,5741.726584999999,0.0229,3,13.0,14.7,1.7
Seoul,seoul,0xcb431df52073d98c9354a83b3c504453451ecdd1f592b4f861155da88d72f008,Will the highest temperature in Seoul be 9°C on March 22?,2026-03-22,2026-03-21 18:01:03.340121+00:00,0.25,9.0,14.7,0.8,0.0,0.0113,0.004,-0.0113,0.0113,No,1.0,0.9887,3560.18377,5371.014082000003,0.0229,3,13.0,14.7,1.7
Seoul,seoul,0xbb0d9b47c71566302c7a9f6a3e53a44fe4e9e3d8f54dd3a6360e02d535bd275f,Will the highest temperature in Seoul be 11°C on March 23?,2026-03-23,2026-03-20 06:01:03.052792+00:00,2.75,11.0,18.4,1.6,0.0002,0.0792,0.065,-0.079,0.079,No,0.9998,0.9208,1681.0904,954.9089570000002,0.7385,7,15.0,18.4,3.4
Seoul,seoul,0xaf2a25366fdcde272a2a348894fa1efd1d3cdda07761833d7076a9d1f627e8f0,Will the highest temperature in Seoul be 12°C on March 23?,2026-03-23,2026-03-20 06:01:03.052792+00:00,2.75,12.0,18.4,1.6,0.003,0.1219,0.1,-0.1189,0.1189,No,0.997,0.8781,1469.1494,837.053689,0.7385,7,15.0,18.4,3.4
Seoul,seoul,0x1f29e0d2b468553420dead291ff703fc723c23178708143686bb7d65c2ce20ab,Will the highest temperature in Seoul be 9°C on March 23?,2026-03-23,2026-03-20 06:01:03.052792+00:00,2.75,9.0,18.4,1.6,0.0,0.0213,0.0175,-0.0213,0.0213,No,1.0,0.9787,1823.27359,829.3414,0.7385,7,15.0,18.4,3.4
Seoul,seoul,0x989278accddf79ff348a2ae0ee7c8df48f3a685e390ba4b9cfe0179b04616f31,Will the highest temperature in Seoul be 15°C on March 23?,2026-03-23,2026-03-20 06:01:03.052792+00:00,2.75,15.0,18.4,1.6,0.7885,0.262,0.215,0.5264,0.5264,Yes,0.7885,0.262,1330.2969,817.484363,0.7385,7,15.0,18.4,3.4
Seoul,seoul,0x1e73d65ed6c93fb3f66124d571b2302a0797f8560a8b71f76a1e5017ed00fb3e,Will the highest temperature in Seoul be 14°C on March 23?,2026-03-23,2026-03-20 06:01:03.052792+00:00,2.75,14.0,18.4,1.6,0.1802,0.2498,0.205,-0.0697,0.0697,No,0.8198,0.7502,1145.9461,771.9019390000001,0.7385,7,15.0,18.4,3.4
Seoul,seoul,0xb39e59a4580b74f61220ab1533c47b38e7a8ff704444621a99e36e11be039c95,Will the highest temperature in Seoul be 10°C on March 23?,2026-03-23,2026-03-20 06:01:03.052792+00:00,2.75,10.0,18.4,1.6,0.0,0.0402,0.033,-0.0402,0.0402,No,1.0,0.9598,1586.75964,755.13026,0.7385,7,15.0,18.4,3.4
Seoul,seoul,0x0c04a4ddcc83d03961ccc3773c7ee6224f764a78daa6285d2ad658abfb098c89,Will the highest temperature in Seoul be 13°C on March 23?,2026-03-23,2026-03-20 06:01:03.052792+00:00,2.75,13.0,18.4,1.6,0.0282,0.2255,0.185,-0.1973,0.1973,No,0.9718,0.7745,1141.9373,690.430006,0.7385,7,15.0,18.4,3.4
Seoul,seoul,0x9ca45f5568878265b81bcb0b18da684e68b117cbac6528d1f7ff239d8ab19e93,Will the highest temperature in Seoul be 16°C or higher on March 23?,2026-03-23,2026-03-20 06:01:03.052792+00:00,2.75,16.0,18.4,1.6,0.9332,0.23,0.23,0.7032,0.7032,Yes,0.9332,0.23,1239.1437,838.626554,0.7385,7,15.0,18.4,3.4
Seoul,seoul,0x1e73d65ed6c93fb3f66124d571b2302a0797f8560a8b71f76a1e5017ed00fb3e,Will the highest temperature in Seoul be 14°C on March 23?,2026-03-23,2026-03-20 12:01:02.633476+00:00,2.5,14.0,17.5,1.6,0.2309,0.3248,0.19,-0.0939,0.0939,No,0.7691,0.6752,1159.5898,964.391939,0.5098,3,13.0,17.5,4.5
Seoul,seoul,0x989278accddf79ff348a2ae0ee7c8df48f3a685e390ba4b9cfe0179b04616f31,Will the highest temperature in Seoul be 15°C on March 23?,2026-03-23,2026-03-20 12:01:02.633476+00:00,2.5,15.0,17.5,1.6,0.7183,0.2735,0.16,0.4448,0.4448,Yes,0.7183,0.2735,1305.8142,927.458926,0.5098,3,13.0,17.5,4.5
Seoul,seoul,0x0c04a4ddcc83d03961ccc3773c7ee6224f764a78daa6285d2ad658abfb098c89,Will the highest temperature in Seoul be 13°C on March 23?,2026-03-23,2026-03-20 12:01:02.633476+00:00,2.5,13.0,17.5,1.6,0.0508,0.4017,0.235,-0.3509,0.3509,No,0.9492,0.5983,1047.6618,813.7208980000001,0.5098,3,13.0,17.5,4.5
Seoul,seoul,0x1f29e0d2b468553420dead291ff703fc723c23178708143686bb7d65c2ce20ab,Will the highest temperature in Seoul be 9°C on March 23?,2026-03-23,2026-03-22 06:01:05.192746+00:00,0.75,9.0,16.3,0.8,0.0,0.0849,0.0045,-0.0849,0.0849,No,1.0,0.9151,3855.37193,7366.446584000006,0.5858,5,13.0,16.3,3.3
Seoul,seoul,0xbb0d9b47c71566302c7a9f6a3e53a44fe4e9e3d8f54dd3a6360e02d535bd275f,Will the highest temperature in Seoul be 11°C on March 23?,2026-03-23,2026-03-22 06:01:05.192746+00:00,0.75,11.0,16.3,0.8,0.0,0.2075,0.011,-0.2075,0.2075,No,1.0,0.7925,4143.92568,6960.539542,0.5858,5,13.0,16.3,3.3
Seoul,seoul,0x0c04a4ddcc83d03961ccc3773c7ee6224f764a78daa6285d2ad658abfb098c89,Will the highest temperature in Seoul be 13°C on March 23?,2026-03-23,2026-03-22 06:01:05.192746+00:00,0.75,13.0,16.3,0.8,1.0,0.5566,0.0295,0.4434,0.4434,Yes,1.0,0.5566,1584.98911,5889.107702999999,0.5858,5,13.0,16.3,3.3
Seoul,seoul,0x2a2433b686f5156108cb8e4a0381a5875b73c1e0b06c7b5c7fabac371dc1899a,Will the highest temperature in Seoul be 7°C on March 23?,2026-03-23,2026-03-22 06:01:05.192746+00:00,0.75,7.0,16.3,0.8,0.0,0.066,0.0035,-0.066,0.066,No,1.0,0.934,4407.02342,5130.520453000002,0.5858,5,13.0,16.3,3.3
Seoul,seoul,0xba72358316b56149e8618151c5fd82d393ebb5682fa2bf8ec6ebb86d0dfe3ab4,Will the highest temperature in Seoul be 8°C on March 23?,2026-03-23,2026-03-22 06:01:05.192746+00:00,0.75,8.0,16.3,0.8,0.0,0.0849,0.0045,-0.0849,0.0849,No,1.0,0.9151,4421.34706,5984.513694,0.5858,5,13.0,16.3,3.3
Seoul,seoul,0x9ca45f5568878265b81bcb0b18da684e68b117cbac6528d1f7ff239d8ab19e93,Will the highest temperature in Seoul be 16°C or higher on March 23?,2026-03-23,2026-03-22 06:01:05.192746+00:00,0.75,16.0,16.3,0.8,0.6462,0.553,0.553,0.0932,0.0932,Yes,0.6462,0.553,869.57715,6238.693164999999,0.5858,5,13.0,16.3,3.3
Seoul,seoul,0xb50fd0e8569928782e0320442abd2f54bc84a08f080c51099709eac8719f9dcc,Will the highest temperature in Seoul be 12°C on March 24?,2026-03-24,2026-03-21 18:01:03.340057+00:00,2.25,12.0,14.7,1.6,0.2137,0.5268,0.275,-0.3131,0.3131,No,0.7863,0.4732,1184.9498,804.522387,0.3095,5,12.0,14.7,2.7
Seoul,seoul,0xdad7db1f1a727afde5eaae2ab62eb1f883b3e12910397549dad18aa12bbe9763,Will the highest temperature in Seoul be 6°C on March 24?,2026-03-24,2026-03-21 18:01:03.340057+00:00,2.25,6.0,14.7,1.6,0.0,0.0057,0.003,-0.0057,0.0057,No,1.0,0.9943,4038.35354,266.98400000000004,0.3095,5,12.0,14.7,2.7
Seoul,seoul,0x7edcb79902c810d6af4d9b22e04d4e0cf47a54133d6224ce439e184336669cf9,Will the highest temperature in Seoul be 7°C on March 24?,2026-03-24,2026-03-21 18:01:03.340057+00:00,2.25,7.0,14.7,1.6,0.0,0.0067,0.0035,-0.0067,0.0067,No,1.0,0.9933,2843.18437,274.648,0.3095,5,12.0,14.7,2.7
Seoul,seoul,0xed74085b44c46f9b4000f6d61388d86c60df28c27894fd51b983ea18223be444,Will the highest temperature in Seoul be 10°C on March 24?,2026-03-24,2026-03-21 18:01:03.340057+00:00,2.25,10.0,14.7,1.6,0.013,0.068,0.0355,-0.055,0.055,No,0.987,0.932,1263.24866,713.572162,0.3095,5,12.0,14.7,2.7
Seoul,seoul,0x88fe6ea3b427014bf03fecc285bebbb9c76fd946ee4039fa20d33e1649c1589b,Will the highest temperature in Seoul be 14°C on March 24?,2026-03-24,2026-03-21 18:01:03.340057+00:00,2.25,14.0,14.7,1.6,0.7733,0.3927,0.205,0.3805,0.3805,Yes,0.7733,0.3927,1086.2672,687.240416,0.3095,5,12.0,14.7,2.7
