ticker,event_ticker,title,status,result,floor_strike,cap_strike,strike_type,yes_sub_title,yes_bid,yes_ask,yes_bid_size,yes_ask_size,no_bid,no_ask,last_price,previous_price,volume,volume_24h,open_interest,liquidity,open_time,close_time,expiration_time,rules_primary,rules_secondary,fetched_at_utc,city,series_ticker,expiration_value,expiration_value_f,settlement_ts,settlement_value,previous_yes_bid,previous_yes_ask,no_sub_title,market_type,created_time,updated_time,expected_expiration_time,latest_expiration_time,occurrence_datetime,notional_value,price_ranges,price_level_structure,can_close_early,early_close_condition,settlement_timer_seconds,exchange_index
KXHIGHTHOU-26JUL12-B95.5,KXHIGHTHOU-26JUL12,"Will the maximum temperature be 95-96° on Jul 12, 2026?",finalized,no,95.0,96.0,between,95° to 96°,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,3843.02,0.0,2904.97,0.0,2026-07-11T14:00:00Z,2026-07-13T06:00:00Z,2026-07-19T14:00:00Z,"If the maximum temperature recorded at Houston for Jul 12, 2026, is between 95-96° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLIHOU can be found by clicking the following URL: https://www.weather.gov/wrh/Climate?wfo=hgx, navigating to the ""Observed Weather"" tab, and choosing the location ""Houston-Hobby, TX"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-04T20:02:48.460515+00:00,Houston,KXHIGHTHOU,94.00,94.0,2026-07-13T11:06:19.558638Z,0.0,0.0,1.0,95° to 96°,binary,2026-07-11T09:30:40.713542Z,2026-07-13T11:06:19.603021Z,2026-07-13T19:00:00Z,2026-07-19T14:00:00Z,2026-07-13T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,True,"The Last Trading Time will be 11:59 PM local time on July 12, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for July 12, 2026, or one week after July 12, 2026.",300.0,0.0
KXHIGHTHOU-26JUL12-B93.5,KXHIGHTHOU-26JUL12,"Will the maximum temperature be 93-94° on Jul 12, 2026?",finalized,yes,93.0,94.0,between,93° to 94°,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,10342.17,0.0,7645.26,0.0,2026-07-11T14:00:00Z,2026-07-13T06:00:00Z,2026-07-19T14:00:00Z,"If the maximum temperature recorded at Houston for Jul 12, 2026, is between 93-94° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLIHOU can be found by clicking the following URL: https://www.weather.gov/wrh/Climate?wfo=hgx, navigating to the ""Observed Weather"" tab, and choosing the location ""Houston-Hobby, TX"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-04T20:02:48.460515+00:00,Houston,KXHIGHTHOU,94.00,94.0,2026-07-13T11:06:19.558638Z,1.0,0.0,1.0,93° to 94°,binary,2026-07-11T09:30:40.713542Z,2026-07-13T11:06:19.603021Z,2026-07-13T19:00:00Z,2026-07-19T14:00:00Z,2026-07-13T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,True,"The Last Trading Time will be 11:59 PM local time on July 12, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for July 12, 2026, or one week after July 12, 2026.",300.0,0.0
KXHIGHTHOU-26JUL12-B91.5,KXHIGHTHOU-26JUL12,"Will the maximum temperature be 91-92° on Jul 12, 2026?",finalized,no,91.0,92.0,between,91° to 92°,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,20694.46,0.0,18406.04,0.0,2026-07-11T14:00:00Z,2026-07-13T06:00:00Z,2026-07-19T14:00:00Z,"If the maximum temperature recorded at Houston for Jul 12, 2026, is between 91-92° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLIHOU can be found by clicking the following URL: https://www.weather.gov/wrh/Climate?wfo=hgx, navigating to the ""Observed Weather"" tab, and choosing the location ""Houston-Hobby, TX"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-04T20:02:48.460515+00:00,Houston,KXHIGHTHOU,94.00,94.0,2026-07-13T11:06:19.558638Z,0.0,0.0,1.0,91° to 92°,binary,2026-07-11T09:30:40.713542Z,2026-07-13T11:06:19.603021Z,2026-07-13T19:00:00Z,2026-07-19T14:00:00Z,2026-07-13T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,True,"The Last Trading Time will be 11:59 PM local time on July 12, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for July 12, 2026, or one week after July 12, 2026.",300.0,0.0
KXHIGHTHOU-26JUL11-T98,KXHIGHTHOU-26JUL11,"Will the maximum temperature be >98° on Jul 11, 2026?",finalized,no,98.0,,greater,99° or above,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,4129.12,0.0,4110.06,0.0,2026-07-10T14:00:00Z,2026-07-12T06:00:00Z,2026-07-18T14:00:00Z,"If the maximum temperature recorded at Houston for Jul 11, 2026, is greater than 98° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLIHOU can be found by clicking the following URL: https://www.weather.gov/wrh/Climate?wfo=hgx, navigating to the ""Observed Weather"" tab, and choosing the location ""Houston-Hobby, TX"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-04T20:02:48.460515+00:00,Houston,KXHIGHTHOU,91.00,91.0,2026-07-12T11:06:39.538848Z,0.0,0.0,1.0,99° or above,binary,2026-07-10T09:30:40.461941Z,2026-07-12T11:06:39.559752Z,2026-07-12T19:00:00Z,2026-07-18T14:00:00Z,2026-07-12T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,True,"The Last Trading Time will be 11:59 PM local time on July 11, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for July 11, 2026, or one week after July 11, 2026.",300.0,0.0
KXHIGHTHOU-26JUL11-T91,KXHIGHTHOU-26JUL11,"Will the maximum temperature be <91° on Jul 11, 2026?",finalized,no,,91.0,less,90° or below,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,20698.45,0.0,15014.05,0.0,2026-07-10T14:00:00Z,2026-07-12T06:00:00Z,2026-07-18T14:00:00Z,"If the maximum temperature recorded at Houston for Jul 11, 2026, is less than 91° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLIHOU can be found by clicking the following URL: https://www.weather.gov/wrh/Climate?wfo=hgx, navigating to the ""Observed Weather"" tab, and choosing the location ""Houston-Hobby, TX"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-04T20:02:48.460515+00:00,Houston,KXHIGHTHOU,91.00,91.0,2026-07-12T11:06:39.538848Z,0.0,0.0,1.0,90° or below,binary,2026-07-10T09:30:40.461941Z,2026-07-12T11:06:39.559752Z,2026-07-12T19:00:00Z,2026-07-18T14:00:00Z,2026-07-12T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,True,"The Last Trading Time will be 11:59 PM local time on July 11, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for July 11, 2026, or one week after July 11, 2026.",300.0,0.0
KXHIGHTHOU-26JUL11-B97.5,KXHIGHTHOU-26JUL11,"Will the maximum temperature be 97-98° on Jul 11, 2026?",finalized,no,97.0,98.0,between,97° to 98°,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,867.25,0.0,807.13,0.0,2026-07-10T14:00:00Z,2026-07-12T06:00:00Z,2026-07-18T14:00:00Z,"If the maximum temperature recorded at Houston for Jul 11, 2026, is between 97-98° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLIHOU can be found by clicking the following URL: https://www.weather.gov/wrh/Climate?wfo=hgx, navigating to the ""Observed Weather"" tab, and choosing the location ""Houston-Hobby, TX"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-04T20:02:48.460515+00:00,Houston,KXHIGHTHOU,91.00,91.0,2026-07-12T11:06:39.538848Z,0.0,0.0,1.0,97° to 98°,binary,2026-07-10T09:30:40.461941Z,2026-07-12T11:06:39.559752Z,2026-07-12T19:00:00Z,2026-07-18T14:00:00Z,2026-07-12T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,True,"The Last Trading Time will be 11:59 PM local time on July 11, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for July 11, 2026, or one week after July 11, 2026.",300.0,0.0
KXHIGHTHOU-26JUL11-B95.5,KXHIGHTHOU-26JUL11,"Will the maximum temperature be 95-96° on Jul 11, 2026?",finalized,no,95.0,96.0,between,95° to 96°,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,3820.84,0.0,3100.16,0.0,2026-07-10T14:00:00Z,2026-07-12T06:00:00Z,2026-07-18T14:00:00Z,"If the maximum temperature recorded at Houston for Jul 11, 2026, is between 95-96° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLIHOU can be found by clicking the following URL: https://www.weather.gov/wrh/Climate?wfo=hgx, navigating to the ""Observed Weather"" tab, and choosing the location ""Houston-Hobby, TX"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-04T20:02:48.460515+00:00,Houston,KXHIGHTHOU,91.00,91.0,2026-07-12T11:06:39.538848Z,0.0,0.0,1.0,95° to 96°,binary,2026-07-10T09:30:40.461941Z,2026-07-12T11:06:39.559752Z,2026-07-12T19:00:00Z,2026-07-18T14:00:00Z,2026-07-12T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,True,"The Last Trading Time will be 11:59 PM local time on July 11, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for July 11, 2026, or one week after July 11, 2026.",300.0,0.0
KXHIGHTHOU-26JUL11-B93.5,KXHIGHTHOU-26JUL11,"Will the maximum temperature be 93-94° on Jul 11, 2026?",finalized,no,93.0,94.0,between,93° to 94°,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,8661.8,0.0,6658.25,0.0,2026-07-10T14:00:00Z,2026-07-12T06:00:00Z,2026-07-18T14:00:00Z,"If the maximum temperature recorded at Houston for Jul 11, 2026, is between 93-94° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLIHOU can be found by clicking the following URL: https://www.weather.gov/wrh/Climate?wfo=hgx, navigating to the ""Observed Weather"" tab, and choosing the location ""Houston-Hobby, TX"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-04T20:02:48.460515+00:00,Houston,KXHIGHTHOU,91.00,91.0,2026-07-12T11:06:39.538848Z,0.0,0.0,1.0,93° to 94°,binary,2026-07-10T09:30:40.461941Z,2026-07-12T11:06:39.559752Z,2026-07-12T19:00:00Z,2026-07-18T14:00:00Z,2026-07-12T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,True,"The Last Trading Time will be 11:59 PM local time on July 11, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for July 11, 2026, or one week after July 11, 2026.",300.0,0.0
KXHIGHTHOU-26JUL11-B91.5,KXHIGHTHOU-26JUL11,"Will the maximum temperature be 91-92° on Jul 11, 2026?",finalized,yes,91.0,92.0,between,91° to 92°,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,13370.45,0.0,7140.21,0.0,2026-07-10T14:00:00Z,2026-07-12T06:00:00Z,2026-07-18T14:00:00Z,"If the maximum temperature recorded at Houston for Jul 11, 2026, is between 91-92° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLIHOU can be found by clicking the following URL: https://www.weather.gov/wrh/Climate?wfo=hgx, navigating to the ""Observed Weather"" tab, and choosing the location ""Houston-Hobby, TX"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-04T20:02:48.460515+00:00,Houston,KXHIGHTHOU,91.00,91.0,2026-07-12T11:06:39.538848Z,1.0,0.0,1.0,91° to 92°,binary,2026-07-10T09:30:40.461941Z,2026-07-12T11:06:39.559752Z,2026-07-12T19:00:00Z,2026-07-18T14:00:00Z,2026-07-12T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,True,"The Last Trading Time will be 11:59 PM local time on July 11, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for July 11, 2026, or one week after July 11, 2026.",300.0,0.0
KXHIGHTHOU-26JUL10-T99,KXHIGHTHOU-26JUL10,"Will the maximum temperature be >99° on Jul 10, 2026?",finalized,no,99.0,,greater,100° or above,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,2485.62,0.0,2484.62,0.0,2026-07-09T14:00:00Z,2026-07-11T06:00:00Z,2026-07-17T14:00:00Z,"If the maximum temperature recorded at Houston for Jul 10, 2026, is greater than 99° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLIHOU can be found by clicking the following URL: https://www.weather.gov/wrh/Climate?wfo=hgx, navigating to the ""Observed Weather"" tab, and choosing the location ""Houston-Hobby, TX"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-04T20:02:48.460515+00:00,Houston,KXHIGHTHOU,92.00,92.0,2026-07-11T11:06:19.555566Z,0.0,0.0,1.0,100° or above,binary,2026-07-09T09:30:38.693139Z,2026-07-11T11:06:19.633594Z,2026-07-11T19:00:00Z,2026-07-17T14:00:00Z,2026-07-11T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,True,"The Last Trading Time will be 11:59 PM local time on July 10, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for July 10, 2026, or one week after July 10, 2026.",300.0,0.0
KXHIGHTHOU-26JUL10-T92,KXHIGHTHOU-26JUL10,"Will the maximum temperature be <92° on Jul 10, 2026?",finalized,no,,92.0,less,91° or below,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,34335.23,0.0,21423.14,0.0,2026-07-09T14:00:00Z,2026-07-11T06:00:00Z,2026-07-17T14:00:00Z,"If the maximum temperature recorded at Houston for Jul 10, 2026, is less than 92° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLIHOU can be found by clicking the following URL: https://www.weather.gov/wrh/Climate?wfo=hgx, navigating to the ""Observed Weather"" tab, and choosing the location ""Houston-Hobby, TX"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-04T20:02:48.460515+00:00,Houston,KXHIGHTHOU,92.00,92.0,2026-07-11T11:06:19.555566Z,0.0,0.0,1.0,91° or below,binary,2026-07-09T09:30:38.693139Z,2026-07-11T11:06:19.633594Z,2026-07-11T19:00:00Z,2026-07-17T14:00:00Z,2026-07-11T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,True,"The Last Trading Time will be 11:59 PM local time on July 10, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for July 10, 2026, or one week after July 10, 2026.",300.0,0.0
KXHIGHTHOU-26JUL10-B98.5,KXHIGHTHOU-26JUL10,"Will the maximum temperature be 98-99° on Jul 10, 2026?",finalized,no,98.0,99.0,between,98° to 99°,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,1045.62,0.0,983.62,0.0,2026-07-09T14:00:00Z,2026-07-11T06:00:00Z,2026-07-17T14:00:00Z,"If the maximum temperature recorded at Houston for Jul 10, 2026, is between 98-99° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLIHOU can be found by clicking the following URL: https://www.weather.gov/wrh/Climate?wfo=hgx, navigating to the ""Observed Weather"" tab, and choosing the location ""Houston-Hobby, TX"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-04T20:02:48.460515+00:00,Houston,KXHIGHTHOU,92.00,92.0,2026-07-11T11:06:19.555566Z,0.0,0.0,1.0,98° to 99°,binary,2026-07-09T09:30:38.693139Z,2026-07-11T11:06:19.633594Z,2026-07-11T19:00:00Z,2026-07-17T14:00:00Z,2026-07-11T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,True,"The Last Trading Time will be 11:59 PM local time on July 10, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for July 10, 2026, or one week after July 10, 2026.",300.0,0.0
KXHIGHTHOU-26JUL10-B96.5,KXHIGHTHOU-26JUL10,"Will the maximum temperature be 96-97° on Jul 10, 2026?",finalized,no,96.0,97.0,between,96° to 97°,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,1772.96,0.0,1615.17,0.0,2026-07-09T14:00:00Z,2026-07-11T06:00:00Z,2026-07-17T14:00:00Z,"If the maximum temperature recorded at Houston for Jul 10, 2026, is between 96-97° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLIHOU can be found by clicking the following URL: https://www.weather.gov/wrh/Climate?wfo=hgx, navigating to the ""Observed Weather"" tab, and choosing the location ""Houston-Hobby, TX"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-04T20:02:48.460515+00:00,Houston,KXHIGHTHOU,92.00,92.0,2026-07-11T11:06:19.555566Z,0.0,0.0,1.0,96° to 97°,binary,2026-07-09T09:30:38.693139Z,2026-07-11T11:06:19.633594Z,2026-07-11T19:00:00Z,2026-07-17T14:00:00Z,2026-07-11T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,True,"The Last Trading Time will be 11:59 PM local time on July 10, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for July 10, 2026, or one week after July 10, 2026.",300.0,0.0
KXHIGHTHOU-26JUL10-B94.5,KXHIGHTHOU-26JUL10,"Will the maximum temperature be 94-95° on Jul 10, 2026?",finalized,no,94.0,95.0,between,94° to 95°,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,13673.44,0.0,10001.2,0.0,2026-07-09T14:00:00Z,2026-07-11T06:00:00Z,2026-07-17T14:00:00Z,"If the maximum temperature recorded at Houston for Jul 10, 2026, is between 94-95° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLIHOU can be found by clicking the following URL: https://www.weather.gov/wrh/Climate?wfo=hgx, navigating to the ""Observed Weather"" tab, and choosing the location ""Houston-Hobby, TX"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-04T20:02:48.460515+00:00,Houston,KXHIGHTHOU,92.00,92.0,2026-07-11T11:06:19.555566Z,0.0,0.0,1.0,94° to 95°,binary,2026-07-09T09:30:38.693139Z,2026-07-11T11:06:19.633594Z,2026-07-11T19:00:00Z,2026-07-17T14:00:00Z,2026-07-11T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,True,"The Last Trading Time will be 11:59 PM local time on July 10, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for July 10, 2026, or one week after July 10, 2026.",300.0,0.0
KXHIGHTHOU-26JUL10-B92.5,KXHIGHTHOU-26JUL10,"Will the maximum temperature be 92-93° on Jul 10, 2026?",finalized,yes,92.0,93.0,between,92° to 93°,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,21305.86,0.0,9577.07,0.0,2026-07-09T14:00:00Z,2026-07-11T06:00:00Z,2026-07-17T14:00:00Z,"If the maximum temperature recorded at Houston for Jul 10, 2026, is between 92-93° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLIHOU can be found by clicking the following URL: https://www.weather.gov/wrh/Climate?wfo=hgx, navigating to the ""Observed Weather"" tab, and choosing the location ""Houston-Hobby, TX"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-04T20:02:48.460515+00:00,Houston,KXHIGHTHOU,92.00,92.0,2026-07-11T11:06:19.555566Z,1.0,0.0,1.0,92° to 93°,binary,2026-07-09T09:30:38.693139Z,2026-07-11T11:06:19.633594Z,2026-07-11T19:00:00Z,2026-07-17T14:00:00Z,2026-07-11T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,True,"The Last Trading Time will be 11:59 PM local time on July 10, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for July 10, 2026, or one week after July 10, 2026.",300.0,0.0
